"GRD_ID","bio10","bio12","bio4"
"CRS3035RES5000mN1795000E2800000",24.843318939209,643.302856445312,551.855895996094
"CRS3035RES5000mN1795000E2805000",24.8636302947998,680.32421875,556.334228515625
"CRS3035RES5000mN1795000E2810000",24.8933086395264,715.113647460938,562.288757324219
"CRS3035RES5000mN1795000E2815000",24.9950046539307,743.27001953125,569.429077148438
"CRS3035RES5000mN1795000E2820000",25.0455799102783,761.387878417969,575.745910644531
"CRS3035RES5000mN1795000E2825000",25.2559833526611,774.441162109375,581.494384765625
"CRS3035RES5000mN1795000E2830000",25.1100254058838,805.569091796875,583.986145019531
"CRS3035RES5000mN1795000E2835000",25.0744438171387,819.884216308594,586.255920410156
"CRS3035RES5000mN1795000E2840000",25.3937969207764,802.2119140625,590.709045410156
"CRS3035RES5000mN2700000E3405000",18.6091289520264,813.090942382812,443.999206542969
"CRS3035RES5000mN2700000E3410000",18.7415523529053,814.2216796875,454.1171875
"CRS3035RES5000mN2700000E3415000",18.7354965209961,831.367614746094,460.71728515625
"CRS3035RES5000mN2700000E3420000",18.6389293670654,869.756042480469,466.797271728516
"CRS3035RES5000mN2700000E3425000",18.6132869720459,889.41943359375,472.886993408203
"CRS3035RES5000mN2700000E3430000",18.6517181396484,887.622497558594,479.780395507812
"CRS3035RES5000mN1795000E2845000",25.0963459014893,832.155151367188,591.624877929688
"CRS3035RES5000mN2700000E3435000",18.7284622192383,874.687561035156,486.373962402344
"CRS3035RES5000mN2700000E3440000",18.6722202301025,887.062438964844,490.663543701172
"CRS3035RES5000mN2700000E3445000",18.6626358032227,898.371520996094,494.162811279297
"CRS3035RES5000mN2700000E3450000",18.6447620391846,901.552856445312,497.458435058594
"CRS3035RES5000mN2700000E3455000",18.6322841644287,899.694702148438,498.750610351562
"CRS3035RES5000mN2700000E3460000",18.6134548187256,885.791381835938,500.972106933594
"CRS3035RES5000mN2700000E3465000",18.6377964019775,868.872863769531,502.163024902344
"CRS3035RES5000mN2700000E3470000",18.5563774108887,879.805480957031,503.597900390625
"CRS3035RES5000mN2700000E3475000",18.5671863555908,875.962768554688,506.105377197266
"CRS3035RES5000mN2700000E3480000",18.4689769744873,878.634765625,507.269348144531
"CRS3035RES5000mN1795000E2850000",24.9356002807617,844.419372558594,593.650268554688
"CRS3035RES5000mN2700000E3485000",18.183406829834,931.087097167969,506.113647460938
"CRS3035RES5000mN2700000E3490000",18.1002254486084,945.326965332031,507.150177001953
"CRS3035RES5000mN2700000E3495000",18.2683048248291,895.349792480469,510.944030761719
"CRS3035RES5000mN2700000E3500000",18.191104888916,887.042297363281,511.694519042969
"CRS3035RES5000mN2700000E3505000",18.2731437683105,887.658874511719,514.485473632812
"CRS3035RES5000mN2700000E3510000",18.4161148071289,843.179626464844,517.992248535156
"CRS3035RES5000mN2700000E3515000",18.5314674377441,803.484069824219,520.818542480469
"CRS3035RES5000mN2700000E3520000",18.6471271514893,763.930358886719,523.78662109375
"CRS3035RES5000mN2700000E3525000",18.6168880462646,754.911193847656,524.706787109375
"CRS3035RES5000mN2700000E3530000",18.613489151001,753.357299804688,526.074768066406
"CRS3035RES5000mN1795000E2855000",25.1292667388916,850.209777832031,599.136596679688
"CRS3035RES5000mN2700000E3535000",18.7706928253174,731.539672851562,529.964965820312
"CRS3035RES5000mN2700000E3540000",18.8729457855225,692.936279296875,532.640197753906
"CRS3035RES5000mN2700000E3545000",18.9852809906006,680.181579589844,535.037353515625
"CRS3035RES5000mN2700000E3550000",19.0349006652832,676.430358886719,536.648376464844
"CRS3035RES5000mN2700000E3555000",19.2208843231201,661.02880859375,539.905822753906
"CRS3035RES5000mN2700000E3560000",19.1704139709473,674.730285644531,540.2587890625
"CRS3035RES5000mN2700000E3565000",19.1546478271484,695.215148925781,540.813537597656
"CRS3035RES5000mN2700000E3570000",19.1104793548584,710.426391601562,540.96240234375
"CRS3035RES5000mN2700000E3575000",19.1011905670166,715.816223144531,542.034484863281
"CRS3035RES5000mN2700000E3580000",19.1960468292236,689.868774414062,544.368774414062
"CRS3035RES5000mN1795000E2860000",24.534496307373,868.142700195312,598.289978027344
"CRS3035RES5000mN2700000E3585000",19.3551349639893,658.023620605469,547.581909179688
"CRS3035RES5000mN2700000E3590000",19.1877899169922,691.287048339844,546.121276855469
"CRS3035RES5000mN2700000E3595000",19.1469669342041,718.174682617188,546.404907226562
"CRS3035RES5000mN2700000E3600000",19.302116394043,691.006469726562,550.052368164062
"CRS3035RES5000mN2700000E3605000",19.5001983642578,651.430236816406,553.811096191406
"CRS3035RES5000mN2700000E3610000",19.3515338897705,691.460571289062,553.266662597656
"CRS3035RES5000mN2700000E3615000",19.2938003540039,731.459350585938,553.661071777344
"CRS3035RES5000mN2700000E3620000",19.3104000091553,730.147216796875,554.952697753906
"CRS3035RES5000mN2700000E3625000",19.2986431121826,728.896789550781,555.989807128906
"CRS3035RES5000mN2700000E3630000",19.1981925964355,749.578430175781,555.52001953125
"CRS3035RES5000mN1795000E2865000",24.6147079467773,867.006225585938,602.800476074219
"CRS3035RES5000mN2700000E3635000",19.1006393432617,774.918579101562,555.451416015625
"CRS3035RES5000mN2700000E3640000",19.3117485046387,727.992736816406,559.304016113281
"CRS3035RES5000mN2700000E3645000",19.2321853637695,727.017578125,558.927856445312
"CRS3035RES5000mN2700000E3650000",19.1350383758545,780.134155273438,558.699768066406
"CRS3035RES5000mN2700000E3655000",19.2557067871094,764.521850585938,561.6015625
"CRS3035RES5000mN2700000E3660000",19.1654796600342,771.373657226562,561.33154296875
"CRS3035RES5000mN2700000E3665000",19.0795860290527,793.726501464844,561.569946289062
"CRS3035RES5000mN2700000E3670000",19.1880989074707,770.864501953125,564.713745117188
"CRS3035RES5000mN2700000E3675000",19.2968578338623,756.043273925781,567.648315429688
"CRS3035RES5000mN2700000E3680000",19.2271823883057,769.174499511719,567.9150390625
"CRS3035RES5000mN1795000E2870000",24.1301651000977,869.083984375,601.817687988281
"CRS3035RES5000mN2700000E3685000",19.2955703735352,768.301330566406,569.812072753906
"CRS3035RES5000mN2700000E3690000",19.3868923187256,731.876586914062,572.425415039062
"CRS3035RES5000mN2700000E3695000",19.2776794433594,764.639587402344,571.761169433594
"CRS3035RES5000mN2700000E3700000",19.4521198272705,742.46337890625,574.641906738281
"CRS3035RES5000mN2700000E3705000",19.3366737365723,773.191284179688,573.248413085938
"CRS3035RES5000mN2700000E3710000",19.345272064209,795.780639648438,573.600158691406
"CRS3035RES5000mN2700000E3715000",19.5101947784424,761.784729003906,577.432922363281
"CRS3035RES5000mN2700000E3720000",19.3813934326172,783.359069824219,575.879638671875
"CRS3035RES5000mN2700000E3725000",19.4613952636719,787.432556152344,578.670166015625
"CRS3035RES5000mN2700000E3730000",19.4101638793945,797.423645019531,578.779602050781
"CRS3035RES5000mN1795000E2875000",24.4703617095947,826.791381835938,608.772705078125
"CRS3035RES5000mN2700000E3735000",19.2649002075195,838.794189453125,577.634521484375
"CRS3035RES5000mN2700000E3740000",19.0767440795898,880.798889160156,576.016784667969
"CRS3035RES5000mN2700000E3745000",19.1415042877197,866.910827636719,578.300903320312
"CRS3035RES5000mN2700000E3750000",19.1357841491699,867.851257324219,579.630126953125
"CRS3035RES5000mN2700000E3755000",19.1500244140625,861.751220703125,581.632202148438
"CRS3035RES5000mN2700000E3760000",19.1106090545654,864.247375488281,582.466064453125
"CRS3035RES5000mN2700000E3765000",18.989953994751,894.611633300781,581.938354492188
"CRS3035RES5000mN2700000E3770000",19.054708480835,888.083312988281,584.176574707031
"CRS3035RES5000mN2700000E3775000",19.1559715270996,851.847290039062,586.789672851562
"CRS3035RES5000mN2700000E3780000",19.2350521087646,842.588134765625,588.5419921875
"CRS3035RES5000mN1795000E2880000",25.7158737182617,711.563598632812,624.280517578125
"CRS3035RES5000mN2700000E3785000",19.2671146392822,835.628112792969,589.7451171875
"CRS3035RES5000mN2700000E3790000",19.2592601776123,833.979187011719,590.465454101562
"CRS3035RES5000mN2700000E3795000",19.1964569091797,863.190246582031,589.783203125
"CRS3035RES5000mN2700000E3800000",18.9395542144775,893.639404296875,586.194030761719
"CRS3035RES5000mN2700000E3805000",18.6371326446533,925.446594238281,581.279174804688
"CRS3035RES5000mN2700000E3810000",18.4757289886475,946.970581054688,579.144165039062
"CRS3035RES5000mN2700000E3815000",18.4741878509521,976.205322265625,579.993835449219
"CRS3035RES5000mN2700000E3820000",18.5805320739746,965.292358398438,582.833923339844
"CRS3035RES5000mN2700000E3825000",18.7578239440918,921.1259765625,586.814636230469
"CRS3035RES5000mN2700000E3830000",18.9449768066406,904.376342773438,590.877197265625
"CRS3035RES5000mN1795000E2885000",25.7188301086426,679.772338867188,627.416870117188
"CRS3035RES5000mN2700000E3835000",19.0196990966797,906.192504882812,593.69873046875
"CRS3035RES5000mN2700000E3840000",19.159423828125,891.485412597656,597.69384765625
"CRS3035RES5000mN2700000E3845000",18.9780902862549,973.931274414062,596.090637207031
"CRS3035RES5000mN2700000E3850000",18.4337882995605,1136.990234375,588.858642578125
"CRS3035RES5000mN2700000E3855000",17.4752902984619,1299.23510742188,574.277648925781
"CRS3035RES5000mN2700000E3860000",17.5433788299561,1276.23620605469,578.211608886719
"CRS3035RES5000mN2700000E3865000",17.1167945861816,1250.52783203125,572.669250488281
"CRS3035RES5000mN2700000E3870000",16.6905479431152,1253.61547851562,566.625305175781
"CRS3035RES5000mN2700000E3875000",16.7097721099854,1243.48132324219,568.514465332031
"CRS3035RES5000mN2700000E3880000",16.9881248474121,1140.45263671875,574.941833496094
"CRS3035RES5000mN1795000E2890000",25.1912727355957,738.55224609375,624.649841308594
"CRS3035RES5000mN2700000E3885000",17.7271366119385,1014.89215087891,590.421936035156
"CRS3035RES5000mN2700000E3890000",18.1331424713135,904.553344726562,599.706726074219
"CRS3035RES5000mN2700000E3895000",17.8683528900146,922.138122558594,596.563415527344
"CRS3035RES5000mN2700000E3900000",17.7262077331543,983.99755859375,595.752136230469
"CRS3035RES5000mN2700000E3905000",18.062593460083,865.268493652344,603.56884765625
"CRS3035RES5000mN2700000E3910000",17.5661144256592,967.219543457031,595.186950683594
"CRS3035RES5000mN2700000E3915000",17.4197463989258,966.423767089844,593.388305664062
"CRS3035RES5000mN2700000E3920000",17.7120246887207,956.522888183594,600.083801269531
"CRS3035RES5000mN2700000E3925000",18.5280380249023,832.967895507812,616.52294921875
"CRS3035RES5000mN2700000E3930000",18.655252456665,828.680541992188,618.779174804688
"CRS3035RES5000mN1795000E2895000",25.1562843322754,750.016906738281,626.538146972656
"CRS3035RES5000mN2700000E3935000",18.455883026123,840.9931640625,614.428833007812
"CRS3035RES5000mN2700000E3940000",18.8886203765869,820.465759277344,622.361267089844
"CRS3035RES5000mN2700000E3945000",19.3223533630371,803.153930664062,630.18017578125
"CRS3035RES5000mN2700000E3950000",19.5420818328857,832.886840820312,633.639343261719
"CRS3035RES5000mN2700000E3955000",19.58815574646,868.360473632812,633.945922851562
"CRS3035RES5000mN2700000E3960000",19.6129703521729,914.181762695312,634.111450195312
"CRS3035RES5000mN2700000E3965000",19.7690582275391,903.516845703125,636.571044921875
"CRS3035RES5000mN2700000E3970000",19.7753257751465,903.965026855469,637.032409667969
"CRS3035RES5000mN2700000E3975000",19.8406467437744,913.735168457031,638.686401367188
"CRS3035RES5000mN2700000E3980000",19.7051105499268,953.119079589844,636.536682128906
"CRS3035RES5000mN1795000E2900000",25.3650188446045,707.511169433594,630.217102050781
"CRS3035RES5000mN2700000E3985000",19.6622486114502,1016.94702148438,635.953308105469
"CRS3035RES5000mN2700000E3990000",19.5640201568604,1062.37866210938,634.312927246094
"CRS3035RES5000mN2700000E3995000",19.421459197998,1109.09484863281,631.419189453125
"CRS3035RES5000mN2700000E4000000",19.2700653076172,1146.37927246094,628.0703125
"CRS3035RES5000mN2700000E4005000",19.1533031463623,1200.86926269531,624.600524902344
"CRS3035RES5000mN2700000E4010000",19.5105743408203,1179.32727050781,628.899291992188
"CRS3035RES5000mN2700000E4015000",19.5591831207275,1152.17858886719,627.959533691406
"CRS3035RES5000mN2700000E4020000",19.5834102630615,1156.91284179688,626.599914550781
"CRS3035RES5000mN2700000E4025000",19.5260238647461,1124.79650878906,623.895202636719
"CRS3035RES5000mN2700000E4030000",19.2607688903809,1123.02514648438,618.027221679688
"CRS3035RES5000mN1795000E2905000",24.9841060638428,728.669250488281,627.697143554688
"CRS3035RES5000mN2700000E4035000",18.6781539916992,1221.63854980469,608.534790039062
"CRS3035RES5000mN2700000E4040000",18.5744705200195,1284.74072265625,608.514282226562
"CRS3035RES5000mN2700000E4045000",18.4865131378174,1302.19763183594,610.038696289062
"CRS3035RES5000mN2700000E4050000",18.7350330352783,1300.95324707031,617.343139648438
"CRS3035RES5000mN2700000E4055000",18.6334133148193,1239.83837890625,619.409362792969
"CRS3035RES5000mN2700000E4060000",17.9878959655762,1334.89868164062,613.437377929688
"CRS3035RES5000mN2700000E4065000",17.8563995361328,1385.5673828125,615.633728027344
"CRS3035RES5000mN2700000E4070000",17.9976615905762,1349.2890625,622.144470214844
"CRS3035RES5000mN2700000E4075000",18.0991268157959,1358.21179199219,627.868713378906
"CRS3035RES5000mN2700000E4080000",17.5986957550049,1464.83923339844,624.150146484375
"CRS3035RES5000mN1795000E2910000",24.8415603637695,773.487426757812,627.611267089844
"CRS3035RES5000mN2700000E4085000",17.5224437713623,1447.55505371094,627.245056152344
"CRS3035RES5000mN2700000E4090000",17.407642364502,1458.16589355469,628.561462402344
"CRS3035RES5000mN2700000E4095000",17.5673580169678,1390.35363769531,632.682983398438
"CRS3035RES5000mN2700000E4100000",17.5302810668945,1318.15954589844,631.358703613281
"CRS3035RES5000mN2700000E4105000",16.9869174957275,1298.42578125,620.865966796875
"CRS3035RES5000mN2700000E4110000",16.1339778900146,1358.87768554688,605.650512695312
"CRS3035RES5000mN2700000E4115000",16.1293296813965,1365.95190429688,606.352478027344
"CRS3035RES5000mN2700000E4120000",17.1665344238281,1251.44677734375,625.001525878906
"CRS3035RES5000mN2700000E4125000",17.5799083709717,1221.14318847656,633.478515625
"CRS3035RES5000mN2700000E4130000",18.2347736358643,1128.17211914062,645.117614746094
"CRS3035RES5000mN1795000E2915000",25.445972442627,758.080200195312,635.667907714844
"CRS3035RES5000mN2700000E4135000",17.7235431671143,1071.56457519531,635.391967773438
"CRS3035RES5000mN2700000E4140000",16.6521224975586,1174.47607421875,615.338928222656
"CRS3035RES5000mN2700000E4145000",17.2367382049561,1133.63757324219,623.435241699219
"CRS3035RES5000mN2700000E4150000",17.5646114349365,1085.78723144531,629.085205078125
"CRS3035RES5000mN2700000E4155000",17.4113349914551,1131.99047851562,628.618591308594
"CRS3035RES5000mN2700000E4160000",16.8042449951172,1269.83520507812,620.116333007812
"CRS3035RES5000mN2700000E4165000",16.7368850708008,1408.55249023438,621.181457519531
"CRS3035RES5000mN2700000E4170000",17.7385768890381,1362.86291503906,640.552978515625
"CRS3035RES5000mN2700000E4175000",18.1482315063477,1293.15197753906,646.559875488281
"CRS3035RES5000mN2700000E4180000",18.665132522583,1137.50866699219,653.498596191406
"CRS3035RES5000mN1795000E2920000",26.0376720428467,666.330139160156,643.817993164062
"CRS3035RES5000mN2700000E4185000",18.6083946228027,1095.35559082031,650.188842773438
"CRS3035RES5000mN2700000E4190000",18.4082450866699,1093.06945800781,644.599914550781
"CRS3035RES5000mN2700000E4195000",18.2119674682617,1176.43322753906,639.826416015625
"CRS3035RES5000mN2700000E4200000",18.3828105926514,1101.64367675781,642.480590820312
"CRS3035RES5000mN2700000E4205000",18.2794857025146,1115.85437011719,641.277526855469
"CRS3035RES5000mN2700000E4210000",18.4703006744385,1089.06872558594,646.666687011719
"CRS3035RES5000mN2700000E4215000",18.2971343994141,1119.47436523438,647.147338867188
"CRS3035RES5000mN2700000E4220000",17.8521270751953,1225.83618164062,643.611328125
"CRS3035RES5000mN2700000E4225000",17.2543506622314,1329.66784667969,637.714233398438
"CRS3035RES5000mN2700000E4230000",17.3111572265625,1334.275390625,641.323608398438
"CRS3035RES5000mN1795000E2925000",24.9902744293213,748.749938964844,635.770324707031
"CRS3035RES5000mN2700000E4235000",16.7142181396484,1433.41455078125,635.207275390625
"CRS3035RES5000mN2700000E4240000",17.2034454345703,1381.12365722656,645.554809570312
"CRS3035RES5000mN2700000E4245000",17.203857421875,1332.04321289062,649.96240234375
"CRS3035RES5000mN2700000E4250000",17.6293964385986,1353.92956542969,661.344421386719
"CRS3035RES5000mN2700000E4255000",17.7407913208008,1415.96423339844,668.935363769531
"CRS3035RES5000mN2700000E4260000",17.5437812805176,1428.85314941406,671.025085449219
"CRS3035RES5000mN2700000E4265000",16.6540184020996,1519.45715332031,662.059204101562
"CRS3035RES5000mN2700000E4270000",17.0183811187744,1508.95166015625,669.925354003906
"CRS3035RES5000mN2700000E4275000",16.6967086791992,1537.9677734375,668.099792480469
"CRS3035RES5000mN2700000E4280000",15.6008205413818,1580.083984375,656.126037597656
"CRS3035RES5000mN1795000E2930000",24.708309173584,823.938720703125,634.817138671875
"CRS3035RES5000mN2700000E4285000",16.0338821411133,1553.31750488281,663.980590820312
"CRS3035RES5000mN2700000E4290000",18.0813007354736,1490.76696777344,689.132507324219
"CRS3035RES5000mN2700000E4295000",18.8355045318604,1561.25219726562,696.769226074219
"CRS3035RES5000mN2700000E4300000",17.9221305847168,1741.02954101562,686.668640136719
"CRS3035RES5000mN2700000E4305000",15.4284334182739,2237.16723632812,665.744079589844
"CRS3035RES5000mN2700000E4310000",16.9294338226318,1888.89953613281,675.540222167969
"CRS3035RES5000mN2700000E4315000",15.6142864227295,1933.67004394531,667.533996582031
"CRS3035RES5000mN2700000E4320000",14.7394962310791,1959.36364746094,662.995056152344
"CRS3035RES5000mN2700000E4325000",12.9497108459473,2189.44555664062,658.45361328125
"CRS3035RES5000mN2700000E4330000",12.3638858795166,2403.4541015625,658.628540039062
"CRS3035RES5000mN1795000E2935000",24.7453269958496,805.154174804688,636.976806640625
"CRS3035RES5000mN2700000E4335000",13.7280282974243,2080.90795898438,663.521118164062
"CRS3035RES5000mN2700000E4340000",14.9604911804199,1673.11926269531,667.667236328125
"CRS3035RES5000mN2700000E4345000",10.2564268112183,2401.85766601562,663.026000976562
"CRS3035RES5000mN2700000E4350000",11.6732492446899,2139.00756835938,667.578491210938
"CRS3035RES5000mN2700000E4355000",10.217812538147,2011.93908691406,668.494567871094
"CRS3035RES5000mN2700000E4360000",11.1299161911011,1873.07702636719,673.315063476562
"CRS3035RES5000mN2700000E4365000",13.7067718505859,1596.03527832031,682.6494140625
"CRS3035RES5000mN2700000E4370000",13.3303756713867,1510.13647460938,686.815856933594
"CRS3035RES5000mN2700000E4375000",12.429404258728,1476.14489746094,688.929992675781
"CRS3035RES5000mN2700000E4380000",11.495002746582,1501.74963378906,687.759643554688
"CRS3035RES5000mN1795000E2940000",25.0790615081787,738.874755859375,641.657836914062
"CRS3035RES5000mN2700000E4385000",11.1592264175415,1443.68933105469,687.382873535156
"CRS3035RES5000mN2700000E4390000",11.9431629180908,1490.62158203125,688.921691894531
"CRS3035RES5000mN2700000E4395000",8.765549659729,2011.78833007812,684.78662109375
"CRS3035RES5000mN2700000E4400000",11.5106658935547,1650.298828125,689.569213867188
"CRS3035RES5000mN2700000E4405000",10.8257532119751,1612.2744140625,690.712219238281
"CRS3035RES5000mN2700000E4410000",12.8751592636108,1469.66577148438,694.784545898438
"CRS3035RES5000mN2700000E4415000",12.3980283737183,1422.84680175781,693.624694824219
"CRS3035RES5000mN2700000E4420000",9.78378200531006,1978.84155273438,687.294921875
"CRS3035RES5000mN2700000E4425000",8.2175350189209,2143.0341796875,683.250549316406
"CRS3035RES5000mN2700000E4430000",10.4872512817383,1854.19323730469,684.878540039062
"CRS3035RES5000mN1795000E2945000",24.7535610198975,748.205993652344,639.925903320312
"CRS3035RES5000mN2700000E4435000",10.9898118972778,1616.16687011719,684.437316894531
"CRS3035RES5000mN2700000E4440000",10.9745979309082,1607.46105957031,683.716857910156
"CRS3035RES5000mN2700000E4445000",12.4365892410278,1564.66967773438,684.729370117188
"CRS3035RES5000mN2700000E4450000",13.5427255630493,1510.67321777344,684.749206542969
"CRS3035RES5000mN2700000E4455000",15.5403738021851,1527.88208007812,686.25830078125
"CRS3035RES5000mN2700000E4460000",17.0198154449463,1249.85949707031,689.1767578125
"CRS3035RES5000mN2700000E4465000",13.6589641571045,1436.92248535156,688.059509277344
"CRS3035RES5000mN2700000E4470000",14.1193866729736,1458.10498046875,689.526489257812
"CRS3035RES5000mN2700000E4475000",13.1444339752197,1463.27734375,689.646728515625
"CRS3035RES5000mN2700000E4480000",15.091703414917,1396.78662109375,692.417602539062
"CRS3035RES5000mN1795000E2950000",24.5132064819336,740.9296875,638.871520996094
"CRS3035RES5000mN2700000E4485000",15.4360294342041,1370.79125976562,693.285705566406
"CRS3035RES5000mN2700000E4490000",12.2353591918945,1644.94982910156,690.36376953125
"CRS3035RES5000mN2700000E4495000",12.6435785293579,1608.44738769531,690.85791015625
"CRS3035RES5000mN2700000E4500000",13.9011297225952,1550.36853027344,691.263366699219
"CRS3035RES5000mN2700000E4505000",12.169548034668,1716.63452148438,689.731689453125
"CRS3035RES5000mN2700000E4510000",10.6922187805176,2056.42919921875,689.134216308594
"CRS3035RES5000mN2700000E4515000",12.3083562850952,1696.48388671875,690.636596679688
"CRS3035RES5000mN2700000E4520000",12.3987731933594,1670.13439941406,691.611206054688
"CRS3035RES5000mN2700000E4525000",11.8360462188721,1745.71923828125,692.695251464844
"CRS3035RES5000mN2700000E4530000",15.0502052307129,1545.09301757812,695.914794921875
"CRS3035RES5000mN1795000E2955000",24.8053951263428,691.90478515625,642.987548828125
"CRS3035RES5000mN2700000E4535000",15.3163452148438,1499.71203613281,697.406127929688
"CRS3035RES5000mN2700000E4540000",14.7129182815552,1545.95471191406,697.446350097656
"CRS3035RES5000mN2700000E4545000",12.6940898895264,1719.91064453125,696.132995605469
"CRS3035RES5000mN2700000E4550000",11.3124408721924,2068.69409179688,695.324645996094
"CRS3035RES5000mN2700000E4555000",13.3623809814453,1813.958984375,699.695922851562
"CRS3035RES5000mN2700000E4560000",15.8517246246338,1374.31579589844,705.727783203125
"CRS3035RES5000mN2700000E4565000",13.2326860427856,1558.23706054688,702.856994628906
"CRS3035RES5000mN2700000E4570000",13.3268966674805,1572.75622558594,702.9033203125
"CRS3035RES5000mN2700000E4575000",14.8973054885864,1393.19580078125,703.4921875
"CRS3035RES5000mN2700000E4580000",14.9653520584106,1374.92468261719,702.389343261719
"CRS3035RES5000mN1795000E2960000",25.5721168518066,626.833679199219,652.015258789062
"CRS3035RES5000mN2700000E4585000",14.2954454421997,1399.65954589844,700.792297363281
"CRS3035RES5000mN2700000E4590000",14.036280632019,1382.77136230469,699.379455566406
"CRS3035RES5000mN2700000E4595000",14.3974618911743,1342.5390625,698.442016601562
"CRS3035RES5000mN2700000E4600000",12.3294162750244,1421.55541992188,698.080017089844
"CRS3035RES5000mN2700000E4605000",10.6398735046387,1614.98022460938,698.057678222656
"CRS3035RES5000mN2700000E4610000",10.7838830947876,1613.78747558594,697.754577636719
"CRS3035RES5000mN2700000E4615000",12.0112447738647,1364.96923828125,696.50537109375
"CRS3035RES5000mN2700000E4620000",11.9702920913696,1342.669921875,696.147094726562
"CRS3035RES5000mN2700000E4625000",11.1738538742065,1388.29370117188,697.483764648438
"CRS3035RES5000mN2700000E4630000",11.8338499069214,1351.201171875,697.527709960938
"CRS3035RES5000mN1795000E2965000",26.6179103851318,568.112731933594,663.953674316406
"CRS3035RES5000mN2700000E4635000",11.1158866882324,1340.26171875,698.966552734375
"CRS3035RES5000mN2700000E4640000",10.1772298812866,1541.29309082031,700.9775390625
"CRS3035RES5000mN2700000E4645000",11.5738735198975,1254.9921875,700.458618164062
"CRS3035RES5000mN2700000E4650000",12.3491315841675,1084.43627929688,701.267272949219
"CRS3035RES5000mN2700000E4655000",12.7739820480347,1094.89709472656,702.633972167969
"CRS3035RES5000mN2700000E4660000",10.0040922164917,1468.82055664062,700.282958984375
"CRS3035RES5000mN2700000E4665000",9.48036861419678,1817.08703613281,698.444641113281
"CRS3035RES5000mN2700000E4670000",10.5765085220337,1746.51635742188,700.317932128906
"CRS3035RES5000mN2700000E4675000",9.38939571380615,1780.68432617188,693.204895019531
"CRS3035RES5000mN2700000E4680000",10.1516246795654,1683.9619140625,693.385437011719
"CRS3035RES5000mN1795000E2970000",27.0957660675049,531.363647460938,670.175720214844
"CRS3035RES5000mN2700000E4685000",12.9318790435791,1383.24926757812,705.287780761719
"CRS3035RES5000mN2700000E4690000",14.4665937423706,1193.12438964844,713.793212890625
"CRS3035RES5000mN2700000E4695000",16.7732982635498,927.439575195312,731.305114746094
"CRS3035RES5000mN2700000E4700000",16.1099472045898,884.637573242188,725.709228515625
"CRS3035RES5000mN2700000E4705000",14.4350881576538,976.137573242188,707.719848632812
"CRS3035RES5000mN2700000E4710000",12.9432964324951,1075.2724609375,689.522766113281
"CRS3035RES5000mN2700000E4715000",15.1221942901611,973.937927246094,711.769104003906
"CRS3035RES5000mN2700000E4720000",16.4857902526855,845.015014648438,726.828979492188
"CRS3035RES5000mN2700000E4725000",16.7120819091797,861.256591796875,728.250854492188
"CRS3035RES5000mN2700000E4730000",15.3396329879761,1039.25549316406,708.571044921875
"CRS3035RES5000mN1795000E2975000",26.4074592590332,585.174255371094,664.1123046875
"CRS3035RES5000mN2700000E4735000",16.047025680542,982.689270019531,716.243408203125
"CRS3035RES5000mN2700000E4740000",15.4694194793701,990.8388671875,704.276794433594
"CRS3035RES5000mN2700000E4745000",15.2181367874146,1046.16357421875,696.584533691406
"CRS3035RES5000mN2700000E4750000",16.8423843383789,907.190063476562,718.939514160156
"CRS3035RES5000mN2700000E4755000",15.81809425354,1014.15618896484,699.094360351562
"CRS3035RES5000mN2700000E4760000",18.1660327911377,875.05078125,738.067810058594
"CRS3035RES5000mN2700000E4765000",18.5450477600098,824.471801757812,744.6240234375
"CRS3035RES5000mN2700000E4770000",18.9883651733398,831.797607421875,752.774597167969
"CRS3035RES5000mN2700000E4775000",19.018949508667,785.002807617188,752.286254882812
"CRS3035RES5000mN2700000E4780000",19.0799407958984,787.602172851562,752.222595214844
"CRS3035RES5000mN1795000E2980000",26.3074474334717,660.534790039062,664.646362304688
"CRS3035RES5000mN2700000E4785000",19.2565937042236,791.68798828125,754.309631347656
"CRS3035RES5000mN2700000E4790000",19.4240550994873,740.359802246094,756.449829101562
"CRS3035RES5000mN2700000E4795000",19.5806827545166,701.937255859375,758.407836914062
"CRS3035RES5000mN2700000E4800000",19.5608425140381,696.044311523438,756.2890625
"CRS3035RES5000mN2700000E4805000",19.6727771759033,690.164733886719,756.8271484375
"CRS3035RES5000mN1795000E2985000",26.1809387207031,677.362670898438,664.071411132812
"CRS3035RES5000mN1795000E2990000",25.5604629516602,689.306213378906,658.692810058594
"CRS3035RES5000mN1795000E2995000",24.4155216217041,719.2763671875,648.195007324219
"CRS3035RES5000mN1795000E3000000",24.5182323455811,735.558837890625,649.902893066406
"CRS3035RES5000mN1795000E3005000",25.495059967041,678.477722167969,660.45068359375
"CRS3035RES5000mN1795000E3010000",25.8050632476807,627.430969238281,664.710327148438
"CRS3035RES5000mN1795000E3015000",25.5662002563477,654.512512207031,664.094299316406
"CRS3035RES5000mN1795000E3020000",25.4205913543701,625.082580566406,664.376220703125
"CRS3035RES5000mN1795000E3025000",26.079719543457,598.661437988281,672.557373046875
"CRS3035RES5000mN1795000E3030000",25.4506340026855,595.949951171875,668.482238769531
"CRS3035RES5000mN1795000E3035000",25.1855659484863,640.041748046875,668.527404785156
"CRS3035RES5000mN1795000E3040000",25.5226802825928,630.241027832031,673.815490722656
