"cellcode","bio1","bio10","bio12","bio15","bio4"
"50kmE335N275",12.5607481002808,17.89821434021,786.083984375,30.3887042999268,412.312133789062
"50kmE340N275",12.0558443069458,18.2452907562256,841.2490234375,28.3218688964844,473.936462402344
"50kmE345N275",11.8092670440674,18.3508911132812,792.080261230469,24.6031703948975,497.345306396484
"50kmE350N275",11.87353515625,18.7191295623779,706.197021484375,19.4243812561035,517.097045898438
"50kmE355N275",11.7759265899658,18.7835521697998,733.888732910156,17.5127201080322,529.49462890625
"50kmE360N275",11.4391183853149,18.6212730407715,721.090637207031,15.5964736938477,542.233337402344
"50kmE365N275",11.4739398956299,18.8702831268311,693.802795410156,14.6879291534424,558.072814941406
"50kmE370N275",11.4929800033569,18.9878253936768,761.295104980469,13.0263938903809,567.130249023438
"50kmE375N275",11.3012189865112,18.8798160552979,762.864929199219,10.8240699768066,573.61376953125
"50kmE380N275",11.0068883895874,18.6827411651611,802.204528808594,10.45960521698,579.982360839844
"50kmE385N275",10.8794412612915,18.6107788085938,828.077941894531,11.3976774215698,586.635559082031
"50kmE390N275",10.4542989730835,18.2409114837646,941.756225585938,11.811692237854,591.915649414062
"50kmE395N275",9.97610187530518,17.9185276031494,992.821105957031,13.3928298950195,603.125732421875
"50kmE400N275",10.1381225585938,18.2771530151367,1069.67504882812,13.6843252182007,619.543029785156
"50kmE405N275",8.67067432403564,16.6651210784912,1630.06640625,17.595272064209,611.531127929688
"50kmE410N275",9.93095111846924,18.4011325836182,999.394653320312,18.5227184295654,647.114318847656
"50kmE415N275",8.45804786682129,16.7216014862061,1424.25,14.607666015625,637.842468261719
"50kmE420N275",7.76039457321167,16.0431976318359,978.336853027344,17.6032257080078,639.850952148438
"50kmE425N275",8.23699188232422,16.6351661682129,909.880126953125,26.2206783294678,650.406066894531
"50kmE430N275",8.50647640228271,16.906286239624,1026.92700195312,26.8101387023926,648.908142089844
"50kmE435N275",8.46192455291748,16.8850135803223,1048.65759277344,30.5064125061035,653.433837890625
"50kmE440N275",8.7301139831543,17.2989253997803,1081.46130371094,31.5987300872803,667.978454589844
"50kmE445N275",8.99114990234375,17.6646881103516,1154.98120117188,30.6231880187988,677.286254882812
"50kmE450N275",9.09586238861084,17.9197654724121,1196.27221679688,28.0193920135498,693.757263183594
"50kmE455N275",8.37916660308838,17.2095222473145,1251.39196777344,26.8925495147705,697.967468261719
"50kmE460N275",8.61910152435303,17.5784530639648,1226.26574707031,25.1808261871338,708.866027832031
"50kmE465N275",8.32912158966064,17.338264465332,1233.56457519531,23.9852809906006,716.174133300781
